"Education Index"
"60"," Palau","","","0.761","0.767","0.795","0.801","0.807","0.808","0.808","0.808"
"114"," Palestine, State of","","","","0.607","0.650","0.655","0.661","0.654","0.655","0.655"
"60"," Panama","0.538","0.577","0.627","0.659","0.668","0.666","0.676","0.685","0.691","0.691"
"154"," Papua New Guinea","0.207","0.241","0.291","0.347","0.407","0.412","0.417","0.422","0.422","0.419"
"110"," Paraguay","0.431","0.480","0.524","0.580","0.599","0.603","0.606","0.610","0.613","0.613"
"87"," Peru","0.551","0.581","0.636","0.641","0.664","0.668","0.672","0.672","0.671","0.672"
"116"," Philippines","0.519","0.536","0.568","0.598","0.624","0.627","0.631","0.635","0.637","0.637"
"36"," Poland","0.668","0.712","0.776","0.792","0.817","0.818","0.823","0.852","0.852","0.852"
"41"," Portugal","0.536","0.632","0.657","0.665","0.709","0.719","0.729","0.752","0.756","0.756"
"33"," Qatar","0.507","0.562","0.613","0.669","0.641","0.661","0.675","0.699","0.698","0.698"
"50"," Romania","0.632","0.606","0.654","0.717","0.789","0.782","0.769","0.769","0.764","0.769"
"49"," Russian Federation","0.663","0.662","0.724","0.768","0.791","0.799","0.807","0.814","0.816","0.816"
"159"," Rwanda","0.218","0.239","0.272","0.352","0.400","0.413","0.425","0.426","0.426","0.426"
"74"," Saint Kitts and Nevis","","","","","0.626","0.635","0.643","0.651","0.659","0.659"
"92"," Saint Lucia","","","0.586","0.594","0.670","0.673","0.677","0.647","0.677","0.677"
"99"," Saint Vincent and the Grenadines","","","0.608","0.631","0.647","0.650","0.653","0.657","0.657","0.657"
"104"," Samoa","0.577","0.604","0.627","0.668","0.692","0.696","0.699","0.702","0.702","0.702"
"142"," Sao Tome and Principe","0.323","0.363","0.402","0.433","0.459","0.471","0.484","0.486","0.489","0.509"
"38"," Saudi Arabia","0.489","0.522","0.555","0.600","0.681","0.708","0.734","0.761","0.768","0.768"
"162"," Senegal","0.198","0.202","0.213","0.263","0.299","0.311","0.329","0.343","0.355","0.355"
"66"," Serbia","0.610","0.648","0.677","0.713","0.720","0.745","0.741","0.748","0.760","0.760"
"63"," Seychelles","","","0.588","0.621","0.641","0.657","0.666","0.670","0.706","0.706"
"179"," Sierra Leone","0.190","0.223","0.270","0.311","0.349","0.357","0.364","0.372","0.374","0.374"
"5"," Singapore","0.488","0.566","0.649","0.670","0.799","0.807","0.812","0.811","0.814","0.814"
"40"," Slovakia","0.679","0.715","0.714","0.755","0.803","0.820","0.821","0.822","0.820","0.823"
"25"," Slovenia","0.696","0.724","0.795","0.844","0.863","0.862","0.864","0.892","0.886","0.886"
"156"," Solomon Islands","","","0.336","0.394","0.431","0.434","0.438","0.441","0.445","0.445"
"119"," South Africa","0.532","0.636","0.652","0.654","0.676","0.679","0.686","0.699","0.705","0.705"
"181"," South Sudan","","","","","0.297","0.297","0.297","0.297","0.297","0.297"
"27"," Spain","0.592","0.689","0.716","0.740","0.784","0.795","0.804","0.812","0.818","0.818"
"73"," Sri Lanka","0.592","0.633","0.679","0.710","0.739","0.743","0.744","0.751","0.752","0.752"
"165"," Sudan","0.159","0.198","0.238","0.269","0.299","0.296","0.305","0.314","0.318","0.318"
"97"," Suriname","","","","0.574","0.602","0.608","0.630","0.630","0.630","0.630"
"148"," Swaziland","0.427","0.447","0.458","0.481","0.517","0.532","0.544","0.545","0.545","0.545"
"14"," Sweden","0.710","0.807","0.823","0.836","0.841","0.840","0.843","0.847","0.852","0.855"
"2"," Switzerland","0.695","0.727","0.803","0.823","0.880","0.883","0.885","0.889","0.892","0.891"
"149"," Syrian Arab Republic","0.417","0.419","0.433","0.511","0.542","0.555","0.570","0.457","0.436","0.417"
"129"," Tajikistan","0.652","0.639","0.624","0.649","0.656","0.655","0.656","0.658","0.658","0.658"
"151"," Tanzania (United Republic of)","0.273","0.287","0.314","0.370","0.420","0.419","0.430","0.416","0.420","0.441"
"87"," Thailand","0.387","0.433","0.517","0.568","0.613","0.631","0.635","0.641","0.641","0.641"
"82"," The former Yugoslav Republic of Macedonia","","","","0.608","0.662","0.667","0.673","0.673","0.673","0.673"
"133"," Timor-Leste","","","0.364","0.414","0.494","0.494","0.494","0.494","0.494","0.494"
"166"," Togo","0.310","0.348","0.395","0.424","0.464","0.478","0.480","0.481","0.489","0.489"
"101"," Tonga","0.656","0.685","0.671","0.712","0.757","0.768","0.767","0.766","0.766","0.766"
"65"," Trinidad and Tobago","0.575","0.597","0.634","0.676","0.709","0.711","0.714","0.716","0.717","0.717"
"97"," Tunisia","0.406","0.459","0.526","0.586","0.622","0.635","0.638","0.640","0.641","0.643"
"71"," Turkey","0.399","0.427","0.493","0.531","0.622","0.645","0.652","0.659","0.666","0.668"
"111"," Turkmenistan","","","","","0.624","0.626","0.627","0.628","0.629","0.629"
"163"," Uganda","0.250","0.268","0.430","0.442","0.477","0.459","0.454","0.458","0.462","0.467"
"84"," Ukraine","0.648","0.672","0.722","0.780","0.793","0.794","0.799","0.800","0.803","0.803"
"42"," United Arab Emirates","0.484","0.548","0.609","0.654","0.673","0.675","0.677","0.679","0.681","0.687"
"16"," United Kingdom","0.644","0.793","0.836","0.867","0.891","0.875","0.876","0.889","0.896","0.896"
"10"," United States","0.836","0.865","0.854","0.870","0.892","0.898","0.898","0.899","0.900","0.900"
"54"," Uruguay","0.597","0.609","0.661","0.688","0.708","0.710","0.713","0.714","0.717","0.717"
"105"," Uzbekistan","","","0.601","0.654","0.699","0.708","0.717","0.729","0.738","0.740"
"134"," Vanuatu","","","","0.512","0.523","0.524","0.525","0.526","0.526","0.526"
"71"," Venezuela (Bolivarian Republic of)","0.444","0.480","0.503","0.591","0.679","0.706","0.708","0.709","0.710","0.710"
"115"," Viet Nam","0.348","0.413","0.474","0.528","0.583","0.592","0.601","0.610","0.612","0.617"
"168"," Yemen","0.219","0.233","0.258","0.303","0.326","0.343","0.350","0.350","0.350","0.350"
"139"," Zambia","0.365","0.442","0.468","0.514","0.555","0.563","0.572","0.575","0.577","0.577"
"154"," Zimbabwe","0.423","0.456","0.488","0.488","0.523","0.514","0.547","0.544","0.544","0.544"
""
