"Private capital flows (% of GDP)"
"163"," Uganda","","","","-4.1","-2.0","-5.8","-5.0","-4.6","-4.0","-3.1"
"84"," Ukraine","","-0.5","-2.3","-11.9","-7.4","-5.3","-6.8","-7.1","1.8","-3.7"
"16"," United Kingdom","-0.7","2.4","-2.7","-7.4","0.5","2.5","11.5","-3.5","-13.2","-18.2"
"10"," United States","-0.1","-0.6","-4.3","-4.9","-3.5","-0.3","-2.2","0.5","0.1","-0.7"
"54"," Uruguay","","-2.3","-2.0","-9.3","-4.1","-9.4","-8.2","-10.1","-5.7","-2.5"
"134"," Vanuatu","","","-7.7","-2.8","-8.6","-8.5","-7.7","-5.2","-2.8",""
"71"," Venezuela (Bolivarian Republic of)","-34.1","-0.1","-0.9","-1.6","-0.8","-2.6","-1.2","-0.4","",""
"115"," Viet Nam","","","","-4.8","-8.2","-5.8","-5.4","-4.9","-4.4","-5.5"
"168"," Yemen","","","","1.9","0.5","1.3","0.4","0.8","",""
"139"," Zambia","","","-3.5","-5.8","-3.5","-5.0","-13.1","-6.4","-13.6",""
"154"," Zimbabwe","0.4","","","","","","","","",""
"qqq: Data refer to 2015 or the most recent year available."
